url,title,text,topic,tags,date
https://lenta.ru/news/2012/03/08/hostage/,Спасательная операция британцев в Нигерии обернулась гибелью заложников,"В Нигерии в ходе спасательной операции, санкционированной правительством Великобритании, погибли два заложника -  итальянец и британец, сообщает Agence France-Presse со ссылкой на заявление правительства Италии. Заложники были убиты в разгар военной операции, которую проводили нигерийские и британские военные. Операция была начата, поскольку стало известно, что жизни заложников находятся под угрозой. Reuters сообщает, что о ""трагическом результате"" спецоперации  по спасению похищенных террористами инженеров Франко Ламолинара и Кристофера Макмануса итальянскому премьер-министру Марио Монти сообщил его британский коллега Дэвид Кэмерон. Кто именно стоит за похищением и убийством заложников, пока неизвестно. Не исключено, что похищение европейцев организовали члены повстанческой группировки ""Движение за освобождение дельты Нигера"", которые ведут партизанскую борьбу, нападая на нефтяные скважины иностранных компаний, и зарабатывают на жизнь похищениями обеспеченных белых специалистов.",Мир,Все,2012/03/08
https://lenta.ru/news/2014/08/04/kiev/,Тысячам киевлян отключили горячую воду,"«Киевэнерго» отключило теплоснабжение почти девяти тысяч потребителей в украинской столице. Об этом 4 августа сообщает «Интерфакс-Украина» со ссылкой на пресс-службу компании. «Все теплоисточники компании отключены от газоснабжения, в частности, по состоянию на 4 августа от горячего водоснабжения отключены 8,82 тысячи потребителей. Из них из-за ремонтных работ, проводимых ""Киевэнерго"" — 16,26 процента, из-за остановки теплоисточников — 83,74 процента», — говорится в сообщении. По информации УНИАН, указанное число — примерно половина общего количества потребителей, которым оказываются услуги по централизованному отоплению и горячему водоснабжению. Ранее о том, что все дома в Киеве отключат от централизованного горячего водоснабжения, заявил директор департамента жилищно-коммунальной инфраструктуры Дмитрий Новицкий. Он уточнил, что данная мера будет действовать до середины октября и что власти города таким образом попытаются сэкономить газ для отопительного сезона. О необходимости экономить топливо и готовиться «к непростой зиме» на днях также сообщил мэр украинской столицы Виталий Кличко. Он уточнил, что это связано с газовым конфликтом между РФ и Украиной, который разгорелся с новой силой в середине июня. Российский «Газпром» тогда перевел украинскую госкомпанию «Нафтогаз» на предоплату ввиду долга в 5,3 миллиарда долларов и приостановил поставки газа на Украину. Как передает bigmir.net, киевляне на этом фоне активно скупают в магазинах бойлеры. И если раньше был дефицит лишь дешевых моделей нагревателей, то в настоящее время ассортимент существенно сократился. Так, в интернет-магазине «Розетка» на сайте из 551 предложенной модели осталось всего 21. А в киевских магазинах сети Comfy, по данным «Интерфакс-Украина», продажи бойлеров в июле 2014 года увеличились в десять раз по отношению к аналогичному периоду 2013 года. Власти города предупреждают, что внутридомовые сети могут не выдержать повышенной нагрузки. «Если свыше 20 процентов жителей столицы установят в квартирах бойлеры, в Киеве возникнут проблемы с электричеством, — заявил глава комиссии Киевсовета по вопросам ЖКХ Александр Клюс. — У нас сейчас нет запаса прочности по электроэнергии ни в одном из районов Киева. Если раньше 1-2 бойлера киевляне покупали в неделю, то сейчас — по 4-5 штук в день».",Бывший СССР,Украина,2014/08/04
https://lenta.ru/news/2003/11/23/stars/,Ставропольские военные опустошили запасы золотых звезд на погоны,"Воинские знаки отличия из золота стали предметом ажиотажного спроса в ювелирных магазинах Ставрополя, сообщает агентство ""Интерфакс"". ""Лейтенантские и майорские звезды из чистого золота покупаются сотнями"", - прокомментировал ситуацию неназванный представитель городской торговой сети. Он отметил, что звезды из золота обычно покупают в подарок друзьям или родственникам в связи с получением очередного воинского или специального звания. По мнению собеседника агентства, воинские знаки отличия на погонах полковника стоят более шести тысяч рублей, у капитана - до четырех тысяч, у лейтенантов - до трех тысяч рублей.",Россия,Все,2003/11/23
https://lenta.ru/news/2008/10/23/mesic/,Президента Хорватии оштрафуют за оскорбление юриста,"В четверг 23 октября суд Загреба приговорил президента Хорватии Стипе Месича к штрафу в 9600 евро за оскорбление французского адвоката Ивана Юрасиновича. Кроме того, президенту придется выплатить 800 евро в качестве компенсации судебных издержек, сообщает AFP со ссылкой на источник в суде. Месич отказался давать комментарии, его адвокат заявил о намерении подать апелляцию. Юрасинович подал в суд на Месича за то, что в 2006 году он назвал Юрасиновича сумасшедшим. Президент порекомендовал юристу посетить психиатрическую клинику Загреба, поскольку ""там могут помочь людям вроде него"".",Мир,Все,2008/10/23
https://lenta.ru/news/2017/02/06/chanel/,Chanel открыла секрет долголетия,"Французский модный дом Chanel представил новую сыворотку для кожи — Blue Serum. Об этом корреспонденту «Ленты.ру» рассказал представитель пресс-службы марки. По словам сотрудников компании, средство возвращает коже здоровый вид и упругость. Основные уникальные ингредиенты сыворотки — экстракты зеленого кофе, оливы и смолы мастикового дерева. Для получения ингредиентов использованы особые техники экстракции, позволяющие извлечь из вещества действенные молекулы, после чего максимально усилить их воздействие. Модный дом Chanel основан во Франции в 1909 году модельером Габриэль (Коко) Шанель. Первый магазин открыт в 1910 году в Париже. В женскую моду Шанель привнесла приталенный жакет, маленькое черное платье, дамскую сумку для ношения на плече. Изначально модный дом производил только одежду и аксессуары, затем стал выпускать парфюмерию, украшения, часы и косметику.",Ценности,Внешний вид,2017/02/06
https://lenta.ru/news/2009/02/02/android/,T-Mobile пообещала представить новые гуглофоны,"Оператор T-Mobile намерен в течение года представить несколько новых смартфонов с поддержкой 3G, включая устройства на базе Google Android, сообщает MobileCrunch со ссылкой на заявление старшего вице-президента T-Mobile по разработкам Нэвилла Рэя (Neville Ray). Рэй не уточнил, что это будут за устройства. Также он не сказал, сколько среди них окажется гуглофонов, и когда они будут представлены. В настоящее время T-Mobile продает только один смартфон на базе Google Android - G1. Он был разработан компанией HTC и появился в магазинах в октябре 2008 года. В декабре 2008 года стало известно, что HTC разработала по заказу T-Mobile смартфон G2, построенный на платформе Android. Предполагается, что его продажи начнутся в апреле текущего года. После премьеры первого гуглофона, G1, в сентябре 2008 года, было анонсировано шесть смартфонов на базе Android. Большинство из них разработано неизвестными массовому потребителю производителями.",Наука и техника,Все,2009/02/02
https://lenta.ru/news/2006/01/12/rublevka/,На Рублевке продали торговый центр за 150 миллионов долларов,"""Даев Плаза"" продала торговый центр ""Европарк"" компании ""Лигастройпроект"". Об этом заявил гендиректор первой компании Дмитрий Гаркуша, сообщает газета ""Бизнес"". По словам Дмитрия Гаркуши, переговоры о продаже ""Европарка"" начались после аукциона по гостинице ""Украина"". ""Владельцы этого западного фонда обратились в ""Даев плаза"" за профессиональной консультацией относительно перспектив развития гостиницы ""Украина"". Однако, проиграв на аукционе, деньги фонда было решено вложить в принадлежащий нам торговый центр"", - рассказал предприниматель, отказавшись, назвать  сумму сделки. По оценкам экспертов рынка, сумма сделки составляет от 150 до 170 миллионов долларов. При этом примечательно, что на аукционе по продаже гостиницы ""Украина"" сам Дмитрий Гаркуша представлял интересы ""Лигастройпроекта"". Торговый комплекс ""Европарк"", расположенный по адресу: Рублевское шоссе, 62, был официально открыт весной 2005 года. Его площадь составляет 85 тысяч квадратных метров. Якорным арендатором комплекса до настоящего момента выступала сеть ""Рамстор"", которая, по мнению участников рынка, после смены владельца покинет торговый центр. Для группы ""Даев плаза"", которая занимается реконструкцией гостиницы ""Москва"" и ведет еще ряд девелоперских программ, ""Европарк"" был первым проектом в области торговой недвижимости - и, по словам участников рынка, не совсем успешным. Деятельность компании ""Даев Плаза"", по мнению издания, контролирует депутат Госдумы Ашот Егиазарян.",Экономика,Все,2006/01/12
https://lenta.ru/news/2009/06/26/armenia/,"Число сделок по продаже домов в Ереване сократилось на 63,2 процента","В мае 2009 года число сделок по купле-продаже частных домов в Ереване снизилось по сравнению с маем 2008 года на 63,2 процента. Как сообщает агентство ""Новости-Армения"", в прошлом месяце в столице Армении было продано 43 частных дома, что на 6,2 процента ниже показателя апреля 2009 года.По данным  Государственного комитета кадастра недвижимости Армении, за май средняя стоимость квадратного метра в частных домах Еревана снизились по сравнению с апрелем на 4,2 процента до 302,4 тысячи драмов (840 долларов).Ранее армянские СМИ сообщали, что в первом квартале 2009 года число сделок на рынке многоквартирного жилья Еревана составило 1719, что на 29,5 процента меньше, чем в за аналогичный период прошлого года.По официальным данным, средняя цена квадратного метра в многоквартирных домах по итогам квартала составила 280,6 тысяч драмов (около 800 долларов), что лишь на два процента ниже показателя прошлого года.Вместе с тем, участники рынка недвижимости оценивают спад цен на жилплощадь в центре Еревана до 50 процентов, писал портал Tert.am.",Дом,Все,2009/06/26
https://lenta.ru/news/2016/11/15/fox_news/,Администратора «групп смерти» задержали прямо в кровати и без штанов,"Задержанным в Подмосковье администратором «групп смерти» оказался уроженец Солнечногорска, известный под прозвищем Филипп Лис. Именно он является создателем сообществ f57. Об этом «Ленте.ру»  рассказал  источник в силовых структурах, знакомый с ходом операции. Задержание явилось итогом совместной операции СКР, ФСБ и МВД. «Филипп Лис был задержан прямо в кровати. Его взяли без штанов, в буквальном смысле», — уточнил источник. Ранее стало известно, что администратор так называемой «группы смерти» в социальных сетях, которая склоняла подростков к суицидам, задержан в Подмосковье Тема «групп смерти» в социальной сети «ВКонтакте» начала набирать популярность после публикации «Новой газеты» 16 мая 2016 года. В ней утверждалось, что в России существует тайная организация или секта, активно склоняющая подростков к самоубийству. Журналисты «Ленты.ру» провели расследование и выяснили, что основной целью создателей таких сообществ являлось желание прославиться и расширить аудиторию. Большинство суицидов, о которых писалось в «группах смерти», как оказалось, было инсценировкой. В начале декабря 2015 года прошел масштабный интернет-флешмоб, в рамках которого десятки школьников сделали вид, что совершили самоубийство.",Интернет и СМИ,Coцсети,2016/11/15
https://lenta.ru/news/2016/07/06/storchakreserve/,Минфин допустил опустошение Резервного фонда к 2017 году ,"Резервный фонд России может быть исчерпан в 2017 году. Такого мнения придерживается замминистра финансов Сергей Сторчак, передает в среду, 6 июня, ТАСС. «Да, вероятность есть», — ответил чиновник на вопрос о том, может ли фонд опустеть в 2017 году. «Для экономики страны окончание Резервного фонда не означает конец света. У нас еще достаточно хорошее пространство для расширения наших заимствований внутри страны и за рубежом. Я не думаю, что надо делать из этого трагедию», — прокомментировал ситуацию в эфире Национальной службы новостей директор Института экономики РАН Руслан Гринберг. 5 июня агентство Reuters со ссылкой на данные Минфина сообщило, что Резервный фонд будет исчерпан в следующем году. Для дальнейшего финансирования дефицита бюджета правительству придется потратить 40 процентов Фонда национального благосостояния (ФНБ) и увеличить заимствования на внутреннем рынке в несколько раз. Бюджет на 2016 год сверстан исходя из среднегодовой стоимости нефти Urals в 50 долларов за баррель. Ожидается, что дефицит составит 2,36 триллиона рублей — он покрывается за счет Резервного фонда. По данным министерства финансов на 1 июля, его объем составляет 2,46 триллиона рублей. В ФНБ хранится 4,68 триллиона рублей. Резервный фонд и ФНБ являются частью золотовалютных резервов России. Их объем составляет 395,1 миллиарда долларов (сведения ЦБ на 24 июня), или 25,5 триллиона рублей по текущему курсу. ",Экономика,Госэкономика,2016/07/06
https://lenta.ru/news/2007/06/04/hearst/,YouTube поделится прибылью с американскими телеканалами,"YouTube и компания Hearst-Argyle Television Inc. подписали соглашение, по которому YouTube будет отдавать часть прибыли от рекламы в сюжетах местных телеканалов, размещенных на портале, сообщает Reuters. Это первый случай, когда YouTube платит телеканалам за показы их сюжетов. Материалы от телекомпаний из Бостона, Манчестера, Сакраменто, Питтсбурга и Балтимора, которыми владеет Hearst-Argyle, будут публиковаться на YouTube в соответствующих разделах. YouTube будет показывать не только новостные, развлекательные и метео-сюжеты, но и программы о спортивных соревнованиях колледжей. Компании Hearst-Argyle принадлежит 29 местных телеканалов на территории США, включая аффилиатов ABC, NBC, MyNetworkTV компании News Corp. и CBS. По оценкам аналитиков, эти каналы смотрит примерно 18 процентов жителей США. Напомним, что ранее портал YouTube договорился с звукозаписывающей компанией EMI о публикации на портале видеороликов известных исполнителей.",Интернет и СМИ,Все,2007/06/04
https://lenta.ru/news/2018/02/27/cinderella/,В сети запустили новый опасный «флешмоб Золушки»,"В сети набирает популярность новый флешмоб, в ходе которого пользователи обязуются обрести фигуру диснеевской принцессы. Юзеры по всему миру намерены морить себя голодом ради тонкой талии. Особой популярностью это пользуется у девушек из Азии. По правилам челленджа, участники должны похудеть в краткие сроки. Идеалом считается фигура вымышленной героини мультфильма. Чтобы высчитать свой личный «золушкин» вес, пользователям предлагается возвести в квадрат свой рост (в метрах) и умножить его на 18. Таким образом худеющие стремятся достичь «совершенного» индекса массы тела. Согласно данным Всемирной организации здравоохранения (ВОЗ), значение 18 соответствует дефициту массы. Большинство участников тут же высчитали, насколько они далеки от «идеала». «Чтобы достичь ""золушкиного"" веса, мне надо потерять 49 фунтов», — грустно сообщила одна из девочек-подростков в своем микроблоге. Это приблизительно 22 килограмма.  Некоторые участники приходят в ужас, высчитав свой «идеальный» вес. «Мне надо весить 38 килограммов, чтобы быть Золушкой. Сейчас я вешу 51. Просто убейте меня», — переживает блогерша из Японии.   При этом большинство пользователей не видят в стремлении похудеть ничего плохого. «Девочки просто хотят быть стройными», — утверждают сторонники челленджа. Индекс массы тела рассчитывается как частное от деления значения веса на рост, возведенный в квадрат. ИМТ используют для примерной ориентировочной оценки состояния человека, так как он не учитывает возраст и пол. ВОЗ признает нормой значения в границах 18,5-25.",Интернет и СМИ,Интернет,2018/02/27
https://lenta.ru/vojna/2005/02/14/bagapsh/,Багапш принял отставку правительства и назначил нового премьера,"Президент Абхазии Сергей Багапш принял в понедельник отставку кабинета министров, возглавляемого Нодаром Хашба, и подписал указ о назначении премьер-министром Александра Анкваба, сообщает РБК. Новому премьеру поручено в течение двух дней разработать предложения о структуре нового правительства и представить кандидатуры новых министров. Ранее абхазский президент сообщал, что состав нового кабинета министров будет сформирован в течение двух недель. Александр Анкваб до грузино-абхазской войны был министром внутренних дел Абхазии, а в 2004 году, будучи неформальным лидером оппозиционного движения ""Айтайра"" (""Возрождение""), хотел участвовать в президентских выборах. ЦИК Абхазии отказал ему в регистрации, указав, что он не прошел тест на знание абхазского языка и не выполнил требования ценза оседлости - кандидат в президенты должен постоянно проживать в Абхазии в течении пяти последних лет, а Анкваб долгое время жил в Москве. О своем намерении назначить Анкваба главой нового правительства Сергей Багапш заявлял в середине января, когда официальные итоги президентских выборов еще не были известны. Тогда Багапш заявил, что он намерен ""сформировать правительство национального единства"". Сергей Багапш и Рауль Хаджимба уже приступили к исполнению своих обязанностей в качестве президента и вице-президента соответственно. Как сообщает ""Интерфакс"", свою первую встречу они провели со спикером парламента республики Нугзаром Ашуба. В ближайшее время Багапш намерен с Султаном Сосналиевым, возглавлявшим абхазское министерство обороны в период грузино-абхазской войны.",Россия,Все,2005/02/14
https://lenta.ru/news/2019/12/02/laundering/,Смартфоны россиян захотели использовать для борьбы с преступностью,"Центробанк разработал новую методику борьбы с отмыванием денег, пишет принадлежащее Григорию Березкину РБК. Для этого регулятор поставит на контроль устройства, с помощью которых банковские клиенты совершают сомнительные операции. К таким устройствам относятся смартфоны, планшетные и персональные компьютеры. Все они будут заноситься в специальную межбанковскую систему, при помощи которой кредитным организациям и финансовым властям будет проще отслеживать незаконные транзакции, прежде всего связанные с отмыванием денег. Похожие правила действуют с 2018 года, пишет издание, но до сих пор не были упорядочены: банки по отдельности собирали данные об устройствах, через которые клиенты совершали переводы. Если их номера совпадали у разных людей или организаций, их включали в группу повышенного риска. Ожидается, что оператором новой системы станет ЦБ. При этом конкретные параметры и принципы ее работы пока не определены, пишет издание. Предположительно доступ к информации в базе данных (об устройствах клиентов) получат все банки.",,Госэкономика,2019/12/02
https://lenta.ru/news/2015/07/29/the_richest_one_dies/,Умер самый богатый гражданин Польши,"Умер самый богатый гражданин Польши Ян Кульчик (Jan Kulczyk). Он скончался в возрасте 65 лет после операции (какой именно, не уточняется). Об этом сообщает Reuters со ссылкой на официального представителя Kulczyk Holding Марту Высоцкую (Marta Wysocka). По словам источника агентства, Кульчик проходил плановый курс лечения за рубежом. Как передает польский телеканал TVN24, бизнесмен скончался в Вене. По информации Forbes, состояние Кульчика оценивалось в 3,9 миллиарда долларов. Его активы включали доли в химической компании Ciech, энергетических Polenergia и Serinus Energy, в ряде нефтегазовых фирм и пивоваренной SABMiller. От первого брака у миллиардера есть двое детей — Доминика и Себастьян. Сын с 2013 года ведет дело отца после того, как его назначили исполнительным директором Kulczyk Investments.",Мир,Политика,2015/07/29
https://lenta.ru/news/2010/04/14/hp1/,Обыскать офис Hewlett-Packard СКП попросила Германия,"Обыски в московском офисе Hewlett-Packard (HP) проводятся в рамках предоставления правовой помощи Германии. Об этом говорится в сообщении на сайте Следственного комитета при прокуратуре РФ. В сообщении заявляется, что Россия получила международное поручение, поступившее ""из компетентных органов Федеративной Республики Германия"". Обыски проводятся в основном офисе представительства компании, расположенном на Ленинградском шоссе. Как заявляют представитель HP, сотрудники компании оказывают содействие властям. Что именно ищут правоохранительные органы в офисе, пока не сообщается. О том, что в московском отделении Hewlett-Packard проводится обыск, стало известно утром 14 апреля. Первые сообщения об этом появились в блогах. По данным компании IDC, Hewlett-Packard в первой половине 2009 года занимала 38 процентов российского рынка устройств печати (формат А2-А4). Компания является крупнейшим в мире производителем персональных компьютеров и принтеров.",Экономика,Все,2010/04/14
https://lenta.ru/news/2004/04/26/flag/,Индийские военно-морские силы вернулись в колониальные времена,"Индийские военно-морские силы восстановили свой исторический флаг, главным элементом которого является крест святого Георгия, сообщается на сайте газеты Telegraph. Три года назад от этой эмблемы решили отказаться, посчитав, что она унижает достоинство флота, напоминая о временах, когда страна была британской колонией. В 2001 году с флага убрали красный английский крест и добавили эмблему ВМС - трехглавого льва царя Ашоки с якорем. Причиной возвращения британского символа, как отмечает газета, стала не ностальгия по колониальным временам, а то, что новый флаг со сложной эмблемой был плохо виден на дальних дистанциях. Теперь индийским военно-морским флагом является белое полотнище, разделенное красным крестом святого Георгия на четыре части. В левой верхней части флага расположен государственный индийский флаг. Эмблему ВМС - трехглавого льва с якорем решили не убирать с полотнища. Она останется там же, где и была в течение последних трех лет - в правом нижнем углу. Впрочем, в официальном описании флага понятия ""крест святого Георгия"" нет - он называется ""красной горизонтальной полосой, которую пересекает такая же вертикальная"".",Мир,Все,2004/04/26
https://lenta.ru/news/2014/11/10/condoleezza/,Кондолиза Райс пожаловалась на периодическое игнорирование Америки,"Бывший американский госсекретарь Кондолиза Райс пожаловалась на то, что «когда США отступают на шаг назад и говорят тихо, их никто не слушает». Об этом она заявила в интервью телеканалу Fox. По ее мнению, американцев не устраивает мир, в котором США не ведут активную внешнюю политику. «Я думаю, что американцы и весь мир готовы к более сильному лидерству Соединенных Штатов», — подчеркнула она. Она также раскритиковала вывод американских войск из Ирака, отметив, что усиление военного контингента в этой стране при Буше помогло стабилизировать положение в регионе. Райс уверена, что о поражении США в кампании против «Исламского государства» говорить пока слишком рано, хотя США сейчас точно не побеждают в ней. 7 ноября президент США Барак Обама пообещал направить в Ирак полторы тысячи военных для инструктажа иракской армии и курдских ополченцев. 5 ноября он допустил начало наземной операции в Ираке.",Мир,Политика,2014/11/10
https://lenta.ru/news/2011/05/04/against/,Мэр Вильнюса решил судиться из-за четырех квадратных метров,"Новый мэр Вильнюса Артурас Зуокас решил судиться со своим соседом - бизнесменом Антанасом Вайнаускасом - из-за спорного участка площадью в 4,5 квадратных метра. Об этом сообщает Delfi.lt. В суд обратилась компания BNA grupe, принадлежащая Зуокасу и зарегистрированная в том же доме, где проживает мэр. Иск касается соседних участков по улице Ужупио. Как утверждает Зуокас, стена дома, в котором проживает Вайнаускас, частично располагается на участке, арендуемом компанией BNA grupe (занимая при этом ""чужую"" площадь в 4,5 квадратных метра). Истец требует, чтобы стена была разрушена. Адвокат Вайнаускаса, в свою очередь, заявил, что при определении границ участков, проводившемся несколько лет назад, была допущена ошибка. В связи с этим он, по информации издания, предложил провести ""географическую экспертизу"". Заседание суда по этому иску состоится в середине июня. Артурас Зуокас стал мэром Вильнюса несколько недель назад, сменив на этом посту Раймондаса Алекну. В прошлом он уже руководил столичной администрацией (в 2000-2003 и 2003-2007 годах). В ходе своей карьеры Зуокас был уличен в попытке подкупа члена горсовета Вильмантаса Дремы (последнему была предложена взятка за поддержку кандидатуры Зуокаса в ходе его избрания на второй срок).",Бывший СССР,Все,2011/05/04
https://lenta.ru/news/2007/11/30/climat/,150 компаний мира призвали бороться с глобальным потеплением,"150 компаний из Европы, США, Австралии и Китая подписали официальную просьбу правительствам своих стран заключить соглашение, которое бы помогало бороться с изменением климата в мире. Об этом сообщает BBC News. Петицию, в частности, подписали финский производитель сотовых телефонов Nokia, американская Nike, британский авиаперевозчик Britsh Airways, аукцион eBay, L'Oreal и многие другие. Подписанный 150 компаниями документ будет разослан в министерства природы и главам правительств стран, которые представляют компании. Выступившие в защиту окружающей среды отмечают, что изменение климата необратимо и происходит постоянно. В документе сообщается, что представители бизнеса считают самым важным подписание рамочного соглашения, которое бы поощряло к инвестициям в безопасные для экологии производства. Кроме того, компания, вкладывающим средства в такие технологии, необходимо придумать особое регулирование и систему налогообложения, отметили бизнесмены.",Экономика,Все,2007/11/30
https://lenta.ru/news/2004/10/25/explosive/,С иракской военной базы пропали 350 тонн взрывчатки,"Со складов на одной из военных баз Ирака пропали сотни тонн взрывчатки, сообщает AP. В понедельник глава МАГАТЭ Мохаммед Эль-Барадей проинформирует о случившемся Совет безопасности ООН. Представитель МАГАТЭ Мелисса Флеминг сообщила журналистам, что ""10 октября МАГАТЭ получила декларацию от Министерства науки и техники Ирака, в которой говорится, что пропали примерно 350 тонн взрывчатого вещества"". Флеминг объяснила, что о пропаже было прежде всего проинформировано именно МАГАТЭ, так как похищенные взрывчатые вещества могли применяться в различных ядерных программах и поэтому были на учете в МАГАТЭ. Флеминг сказала журналистам, что нет никаких сведений о том, что случилось с взрывчаткой или когда именно она исчезла. Иракские официальные лица объясняют, что взрывчатка пропала из-за того, что военные объекты на территории страны охраняются недостаточно. ""Получив эту декларацию, мы проверили сообщенные в ней сведения, - сообщила Флеминг. - Затем, 15 октября, мы через правительство США проинформировали о случившемся международный военный контингент, находящийся в Ираке, обратившись с просьбой предпринять все необходимые действия в сотрудничестве с временным правительством Ирака"". ""Господин Эль-Барадей хотел дать им некоторое время для того, чтобы найти пропавшие взрывчатые вещества перед тем, как сообщать об этом Совету безопасности ООН"", - пояснила Флеминг. По сведениям The New York Times, с военной базы ""Аль-Кадаа"" пропало по меньшей мере 380 тонн взрывчатки. В сентябре об этом происшествии была проинформирована советник президента США по вопросам национальной безопасности Кондолизза Райс.",Мир,Все,2004/10/25
